Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Inter_Arrival_Time,Flow_Duration,Throughput,Jitter,Label
54.163.133.57,250.170.203.220,48174,201,ICMP,1033,0.054941,28.7,35.99,4.32,Normal
111.242.147.45,58.57.199.32,7559,361,ICMP,731,0.077578,6.63,110.26,5.85,ICMP
34.233.216.160,64.194.99.57,58195,430,ICMP,1095,0.06046,12.58,87.04,8.62,HTTP
110.91.233.81,72.30.109.62,42560,309,UDP,502,0.059354,10.46,47.99,9.74,FTP
62.11.30.73,26.215.237.7,5385,201,TCP,1442,0.011874,8.12,177.59,9.05,ICMP
26.20.197.194,246.198.56.42,33721,110,UDP,1424,0.071967,2.64,539.39,3.28,DDoS
46.155.16.117,83.59.5.146,17876,38,ICMP,1204,0.04922,2.68,449.25,8.75,HTTP
209.22.9.178,56.218.183.89,5274,212,UDP,1039,0.009875,24.96,41.63,2.17,Normal
131.159.135.12,11.69.86.189,57276,170,TCP,635,0.082825,19.65,32.32,2.58,Normal
205.141.135.91,161.51.71.243,24595,366,TCP,116,0.00215,23.39,4.96,9.42,FTP
211.116.102.226,118.224.239.193,22878,257,UDP,814,0.020526,5.33,152.72,7.35,DDoS
223.252.46.10,149.158.231.71,6970,412,TCP,1330,0.071889,12.16,109.38,6.71,Normal
193.140.75.75,173.181.170.51,65337,427,TCP,1222,0.004945,4.28,285.51,3.76,FTP
94.177.197.19,133.190.6.67,34957,204,ICMP,1374,0.047381,27.62,49.75,7.82,HTTP
245.67.184.153,138.142.18.78,44054,368,UDP,592,0.016742,18.74,31.59,4.26,HTTP
90.191.198.225,24.167.208.166,17506,354,UDP,114,0.012345,8.5,13.41,5.21,DDoS
205.46.178.58,135.104.5.172,24073,289,ICMP,1222,0.051873,9.78,124.95,3.75,DDoS
119.6.189.80,161.161.0.131,50387,191,TCP,1070,0.026837,27.3,39.19,7.88,HTTP
223.9.237.126,179.39.162.157,64956,78,UDP,138,0.075459,13.86,9.96,1.82,HTTP
136.161.177.19,154.15.84.167,48528,313,UDP,296,0.062173,14.27,20.74,6.71,DDoS
112.52.239.194,230.44.36.84,11077,325,TCP,643,0.068153,2.62,245.42,0.45,HTTP
67.52.198.255,76.212.70.228,9209,282,TCP,196,0.095955,0.16,1225.0,0.24,Normal
252.125.112.176,249.140.18.117,14313,26,ICMP,267,0.038195,16.15,16.53,6.55,Normal
110.5.207.248,129.128.225.76,6130,135,TCP,1078,0.065913,11.31,95.31,6.56,ICMP
43.12.40.103,113.255.116.197,26939,120,UDP,979,0.027248,11.92,82.13,1.65,FTP
40.25.172.124,184.123.169.213,24496,415,TCP,1045,0.036817,18.0,58.06,2.73,DDoS
49.208.193.137,124.238.202.154,13881,21,TCP,246,0.053428,10.4,23.65,5.99,ICMP
161.113.168.66,176.25.223.26,4980,222,UDP,405,0.007057,28.78,14.07,4.23,ICMP
44.112.114.112,105.145.195.220,11323,205,ICMP,314,0.090277,4.29,73.19,0.17,ICMP
34.23.197.227,126.216.52.84,26935,93,UDP,1166,0.06698,2.73,427.11,2.93,HTTP
237.22.137.112,191.154.31.5,26606,221,TCP,1405,0.032996,26.5,53.02,1.79,DDoS
53.188.231.16,74.75.129.101,19786,131,UDP,186,0.003746,19.47,9.55,9.16,Normal
140.223.249.178,109.92.177.53,11074,351,ICMP,661,0.003683,12.32,53.65,3.57,HTTP
146.172.4.220,149.31.181.122,33393,373,ICMP,212,0.06247,29.81,7.11,0.71,HTTP
80.104.16.160,226.67.182.79,5498,163,UDP,448,0.094182,29.28,15.3,1.47,FTP
141.215.96.124,193.242.240.253,3683,57,ICMP,652,0.007239,1.88,346.81,7.28,DDoS
121.52.31.164,54.52.211.108,40720,60,ICMP,922,0.034178,7.66,120.37,0.52,FTP
69.25.129.22,183.173.136.97,64283,70,ICMP,606,0.092175,7.16,84.64,3.32,FTP
33.202.162.34,129.38.52.208,58878,357,UDP,380,0.039621,29.82,12.74,4.05,FTP
25.122.3.6,146.224.226.126,58665,354,TCP,1003,0.08625,6.95,144.32,6.37,ICMP
169.19.71.189,107.114.172.40,16433,367,UDP,355,0.096027,14.63,24.27,3.0,HTTP
112.235.182.235,96.92.14.17,44054,106,ICMP,652,0.006879,3.32,196.39,1.99,FTP
153.138.127.46,131.198.145.237,9155,121,UDP,978,0.00705,10.94,89.4,3.37,FTP
220.185.126.13,217.175.220.145,55902,197,UDP,643,0.077717,14.3,44.97,8.59,FTP
12.70.199.98,80.151.255.161,56460,406,UDP,176,0.046993,3.61,48.75,8.91,FTP
87.203.228.216,169.92.26.156,62001,353,ICMP,916,0.071924,20.76,44.12,0.38,ICMP
133.175.121.53,127.69.133.3,53699,76,TCP,128,0.04362,3.42,37.43,5.58,HTTP
216.44.150.183,192.30.100.203,59867,78,UDP,730,0.046262,1.07,682.24,0.27,ICMP
32.172.48.139,25.134.74.210,61439,144,ICMP,1492,0.012603,7.34,203.27,7.32,HTTP
115.118.82.97,73.211.96.122,24331,23,TCP,221,0.025809,12.87,17.17,1.86,Normal
176.86.123.224,156.206.156.2,49011,425,TCP,860,0.066911,17.77,48.4,5.78,FTP
147.121.142.170,48.142.114.113,57678,164,TCP,811,0.085145,5.09,159.33,8.4,Normal
70.124.3.71,219.114.69.160,11714,100,UDP,619,0.080636,29.88,20.72,7.42,DDoS
105.123.159.31,20.156.3.157,57967,78,UDP,513,0.05595,8.28,61.96,3.17,ICMP
188.5.65.27,34.45.225.226,43275,406,UDP,1295,0.043366,6.33,204.58,4.24,Normal
217.31.46.236,65.104.158.93,58586,348,TCP,191,0.013391,15.58,12.26,6.52,Normal
100.227.165.63,66.163.184.48,56135,307,ICMP,724,0.087765,23.31,31.06,1.33,DDoS
69.69.32.194,18.32.10.12,31001,327,UDP,1478,0.056331,16.87,87.61,2.19,DDoS
213.103.83.221,123.255.131.38,50741,40,TCP,852,0.031786,9.88,86.23,4.44,Normal
157.134.74.173,167.195.83.56,58161,409,TCP,179,0.014321,10.05,17.81,0.11,ICMP
3.198.247.212,193.135.98.34,15877,255,TCP,1293,0.088626,17.58,73.55,3.49,ICMP
244.202.189.154,39.66.188.128,38189,199,TCP,1186,0.095414,21.51,55.14,8.49,FTP
148.76.190.195,240.82.18.127,19771,116,TCP,115,0.060096,2.82,40.78,2.82,ICMP
109.236.79.171,166.57.92.227,21734,74,TCP,1225,0.048328,9.69,126.42,7.32,FTP
178.115.169.239,236.17.250.208,6148,312,TCP,1071,0.032576,9.94,107.75,6.73,HTTP
115.214.59.139,75.166.201.53,31669,79,ICMP,978,0.004397,7.91,123.64,3.16,DDoS
160.241.61.192,139.114.62.219,47918,405,TCP,1099,0.054266,13.18,83.38,8.77,HTTP
170.150.194.67,250.6.97.126,6669,166,TCP,174,0.002349,28.97,6.01,1.05,ICMP
247.10.56.223,156.79.117.113,10396,326,TCP,450,0.050026,15.68,28.7,2.22,HTTP
74.76.120.249,194.77.172.56,8020,183,ICMP,1212,0.053438,21.88,55.39,7.34,HTTP
195.162.247.54,67.232.117.221,63866,231,TCP,1121,0.011885,7.6,147.5,1.78,DDoS
34.203.190.191,39.219.243.190,19180,111,TCP,177,0.088558,3.78,46.83,3.62,DDoS
50.139.193.86,103.248.148.251,11701,380,TCP,1246,0.069847,6.48,192.28,9.8,HTTP
237.87.17.112,30.119.64.171,44273,79,ICMP,368,0.050888,27.01,13.62,6.37,ICMP
96.205.128.81,57.235.5.53,45328,343,TCP,1088,0.08747,12.73,85.47,5.68,Normal
169.34.223.63,230.132.233.202,39502,216,ICMP,275,0.072785,5.72,48.08,6.34,DDoS
139.90.102.121,7.44.59.89,62641,436,TCP,1186,0.085682,22.92,51.75,0.16,Normal
101.169.153.156,150.250.222.239,6171,358,UDP,1468,0.015557,0.99,1482.83,9.22,FTP
149.220.85.129,204.46.102.167,21175,96,UDP,99,0.028479,28.4,3.49,7.2,Normal
161.75.205.236,182.181.192.98,22859,147,TCP,851,0.053903,14.82,57.42,10.0,ICMP
181.30.132.80,98.181.192.50,11873,145,UDP,871,0.030641,2.09,416.75,9.26,HTTP
251.32.106.19,171.219.190.8,44928,361,ICMP,230,0.036123,19.44,11.83,2.21,FTP
200.34.95.223,30.117.240.206,62481,305,ICMP,287,0.042728,16.31,17.6,5.93,ICMP
221.141.216.36,8.182.208.175,14496,127,TCP,763,0.097939,19.86,38.42,9.62,FTP
128.35.242.39,241.90.103.44,50231,139,UDP,831,0.073241,29.16,28.5,4.59,ICMP
158.126.210.33,38.241.54.149,60163,23,ICMP,443,0.043797,15.9,27.86,5.52,Normal
49.138.145.112,139.54.146.54,58881,66,UDP,143,0.090999,29.84,4.79,4.52,HTTP
20.95.205.91,111.57.27.41,35046,399,ICMP,1259,0.048087,27.07,46.51,7.31,Normal
220.21.203.101,28.227.216.64,62466,223,UDP,1417,0.015197,9.4,150.74,6.52,Normal
101.66.66.255,64.92.33.55,38011,162,TCP,445,0.089298,1.09,408.26,2.24,ICMP
211.209.177.70,23.178.101.130,25109,278,UDP,433,0.029845,13.96,31.02,8.5,DDoS
79.205.167.170,168.116.254.53,28806,187,TCP,786,0.020838,14.64,53.69,0.22,Normal
42.155.174.44,23.135.90.165,48929,76,TCP,1061,0.035375,13.65,77.73,3.77,ICMP
17.147.118.9,53.62.160.20,6474,222,TCP,912,0.084595,7.62,119.69,5.21,DDoS
172.72.93.190,239.6.113.87,44522,136,UDP,1239,0.023268,23.34,53.08,5.27,DDoS
171.174.227.223,71.212.106.163,3047,411,UDP,965,0.07698,4.23,228.13,4.29,DDoS
138.136.5.209,18.195.124.48,42665,189,ICMP,1356,0.009398,24.66,54.99,7.91,Normal
203.46.209.111,231.119.215.200,26976,420,UDP,690,0.082019,24.52,28.14,7.07,DDoS
133.195.146.219,71.62.227.31,16334,268,UDP,297,0.05378,18.2,16.32,0.3,FTP
125.209.88.12,207.14.181.167,57763,134,ICMP,630,0.078713,4.06,155.17,8.43,Normal
32.170.36.179,240.70.110.137,32688,408,UDP,1401,0.05219,28.57,49.04,4.23,DDoS
20.52.151.73,2.166.140.123,3459,94,TCP,850,0.030973,7.06,120.4,5.65,FTP
107.176.133.98,116.233.82.163,5663,260,UDP,1320,0.066183,10.08,130.95,7.23,FTP
6.135.7.14,87.115.255.189,13265,134,TCP,587,0.086839,3.69,159.08,4.47,FTP
142.204.183.177,201.33.128.50,62317,173,TCP,641,0.03462,13.89,46.15,5.76,Normal
97.79.204.28,83.206.99.85,26301,204,ICMP,1447,0.076932,12.83,112.78,8.25,Normal
136.63.249.153,81.228.12.31,19985,115,TCP,524,0.085938,11.41,45.92,8.43,FTP
94.150.3.155,191.20.27.116,62673,167,TCP,877,0.079159,0.89,985.39,1.59,HTTP
97.166.20.0,138.162.64.20,28299,130,TCP,652,0.073428,19.41,33.59,0.83,FTP
146.192.82.106,6.214.246.75,15606,383,ICMP,1056,0.089162,20.87,50.6,4.21,FTP
252.113.35.90,49.162.66.21,11995,408,UDP,1144,0.004624,7.88,145.18,5.23,FTP
153.157.239.130,102.203.56.101,18406,434,UDP,408,0.062167,20.29,20.11,9.76,FTP
82.73.140.1,242.66.237.50,37151,173,ICMP,184,0.075232,19.1,9.63,6.21,HTTP
228.62.211.78,116.144.181.34,62193,303,UDP,859,0.081378,24.52,35.03,9.11,FTP
230.215.149.153,169.199.47.38,58765,113,UDP,1270,0.047088,21.6,58.8,1.9,ICMP
228.206.246.191,82.30.41.96,42098,190,UDP,1345,0.099379,2.35,572.34,0.75,FTP
137.252.103.171,27.74.104.235,41120,158,UDP,104,0.048699,16.93,6.14,3.26,ICMP
162.118.180.150,87.135.45.238,56120,257,UDP,66,0.050799,6.7,9.85,8.78,FTP
211.90.203.180,213.123.20.51,29606,95,UDP,244,0.008904,28.77,8.48,6.91,ICMP
93.230.26.215,205.92.45.192,8445,133,ICMP,201,0.0585,22.74,8.84,0.52,DDoS
37.117.39.140,212.106.242.45,2246,96,UDP,593,0.036694,2.98,198.99,7.09,DDoS
222.0.87.151,186.50.10.200,8179,357,TCP,1313,0.005231,8.52,154.11,3.55,HTTP
230.40.235.142,14.133.42.198,23871,367,ICMP,967,0.081114,10.85,89.12,2.82,FTP
173.120.70.241,39.172.88.102,1059,256,UDP,434,0.055199,12.68,34.23,5.22,DDoS
197.5.70.68,24.183.174.13,57253,157,UDP,677,0.091437,17.51,38.66,2.3,DDoS
16.221.188.173,87.65.68.172,54581,417,ICMP,1015,0.080826,25.57,39.69,0.14,FTP
31.212.223.72,46.29.106.151,41571,42,TCP,821,0.022657,23.64,34.73,6.37,DDoS
251.1.237.228,235.45.159.35,24120,306,ICMP,740,0.039029,0.19,3894.74,9.51,FTP
30.171.23.212,77.12.66.98,6553,52,ICMP,89,0.051677,12.07,7.37,8.77,DDoS
95.182.230.33,80.210.169.63,61565,223,ICMP,1487,0.061859,6.84,217.4,1.62,Normal
9.194.49.76,83.167.66.6,25395,362,TCP,551,0.026554,2.94,187.41,5.41,FTP
12.20.33.203,116.233.59.185,55914,351,UDP,307,0.057835,14.99,20.48,4.1,Normal
101.147.70.101,119.132.91.220,54389,358,TCP,637,0.007559,24.24,26.28,2.73,Normal
103.231.214.201,68.163.43.12,25630,360,TCP,1438,0.061542,13.31,108.04,5.24,HTTP
144.59.137.231,18.221.2.16,56870,352,TCP,389,0.079375,14.49,26.85,2.54,ICMP
160.92.158.39,44.136.199.249,13919,51,TCP,169,0.019482,28.56,5.92,4.06,HTTP
72.225.200.234,106.187.187.110,44001,292,UDP,946,0.056118,25.2,37.54,4.11,ICMP
201.206.62.178,221.68.91.67,20322,99,TCP,1309,0.064973,21.31,61.43,3.64,Normal
209.163.249.235,239.208.64.0,22139,27,UDP,1177,0.014002,5.45,215.96,8.98,ICMP
254.17.124.30,107.17.79.43,13025,242,UDP,966,0.097062,3.48,277.59,1.55,HTTP
199.100.174.28,211.254.129.112,63747,101,TCP,255,0.060264,8.48,30.07,0.15,FTP
116.78.119.105,234.3.56.211,60843,271,ICMP,378,0.023489,11.89,31.79,9.99,DDoS
13.61.150.137,16.158.229.77,11172,255,ICMP,1011,0.085171,18.4,54.95,5.34,DDoS
128.154.134.176,166.10.175.162,65299,20,TCP,634,0.080364,10.18,62.28,5.44,HTTP
144.31.94.151,36.130.216.73,8110,315,TCP,1463,0.017937,12.55,116.57,0.96,Normal
222.25.65.152,189.242.100.49,38405,411,ICMP,292,0.052863,17.15,17.03,8.3,DDoS
105.221.97.201,185.62.81.240,50042,58,TCP,179,0.02112,25.92,6.91,2.43,ICMP
29.42.211.44,104.249.158.45,57409,100,ICMP,1253,0.060853,5.34,234.64,3.9,ICMP
59.175.176.103,103.91.95.129,65098,40,ICMP,1168,0.081436,20.75,56.29,1.14,HTTP
156.133.211.173,44.82.139.203,17621,179,ICMP,445,0.059793,25.3,17.59,1.87,ICMP
153.7.177.175,19.28.225.200,34421,188,TCP,306,0.049112,1.78,171.91,3.75,FTP
58.221.182.127,165.139.24.201,52812,204,UDP,870,0.074452,16.85,51.63,8.63,Normal
88.132.190.200,161.31.153.154,43915,109,ICMP,1316,0.061966,0.84,1566.67,6.12,HTTP
203.139.42.108,250.74.132.160,23406,294,TCP,752,0.017802,1.93,389.64,6.39,HTTP
38.31.28.241,62.45.71.126,12750,106,UDP,1338,0.009597,4.09,327.14,2.9,ICMP
84.232.171.95,11.22.228.143,63443,166,ICMP,1303,0.060617,2.83,460.42,7.9,Normal
254.159.152.229,86.204.216.245,51629,356,TCP,569,0.039751,17.16,33.16,3.52,HTTP
52.168.71.231,228.194.206.33,10716,166,TCP,1033,0.063832,14.08,73.37,4.55,HTTP
13.112.143.178,12.36.97.107,3065,184,TCP,1296,0.067129,8.53,151.93,2.81,DDoS
242.109.130.161,31.199.200.89,8034,117,TCP,793,0.044435,29.92,26.5,2.72,FTP
31.49.93.226,21.154.206.112,52872,288,UDP,1161,0.038357,8.61,134.84,8.68,Normal
99.46.236.253,81.67.63.246,53456,114,TCP,1112,0.034295,18.64,59.66,3.74,DDoS
13.210.219.193,94.179.45.222,2669,214,TCP,1237,0.002443,19.29,64.13,3.46,HTTP
119.179.191.9,226.246.163.121,56379,29,ICMP,989,0.055148,20.77,47.62,3.52,DDoS
4.9.239.194,190.109.73.16,50970,272,ICMP,1277,0.029671,5.78,220.93,1.49,Normal
214.211.90.178,184.135.166.85,49171,369,ICMP,1016,0.045259,11.32,89.75,0.18,Normal
79.124.121.169,168.30.150.182,64749,39,ICMP,505,0.098774,1.77,285.31,3.93,HTTP
185.28.229.111,241.255.106.136,49521,310,ICMP,1456,0.099296,13.08,111.31,7.07,HTTP
49.155.28.222,34.46.6.139,64554,440,ICMP,411,0.098393,19.41,21.17,3.61,HTTP
68.227.249.166,251.63.212.200,22950,433,UDP,677,0.086842,20.71,32.69,3.15,FTP
189.122.238.154,244.220.11.22,19029,146,UDP,1314,0.064366,29.15,45.08,9.02,Normal
243.188.67.157,25.171.75.207,22723,104,TCP,300,0.054425,8.18,36.67,8.08,Normal
158.204.4.197,20.18.159.56,59811,109,UDP,1497,0.059961,7.12,210.25,4.72,Normal
170.4.137.59,93.251.57.51,46843,225,TCP,81,0.068305,18.14,4.47,4.47,FTP
20.174.142.219,101.164.215.235,27070,245,TCP,980,0.078319,7.11,137.83,9.34,DDoS
251.125.214.23,162.108.14.147,7339,388,UDP,531,0.041604,7.97,66.62,8.61,ICMP
130.165.122.153,187.10.172.39,35697,247,TCP,632,0.081609,7.61,83.05,8.64,HTTP
145.87.5.7,19.129.206.120,63882,82,ICMP,126,0.084219,23.21,5.43,1.17,HTTP
139.46.251.60,229.28.231.235,35107,316,TCP,1097,0.086498,9.92,110.58,3.3,DDoS
48.108.210.242,43.162.195.65,32856,356,ICMP,148,0.094478,28.74,5.15,5.34,DDoS
144.36.140.106,252.97.23.185,3739,109,TCP,98,0.079067,0.41,239.02,4.49,Normal
56.128.7.120,145.185.102.148,9472,132,TCP,956,0.002364,21.18,45.14,3.13,FTP
171.120.212.98,199.106.168.111,43356,253,UDP,551,0.018776,28.41,19.39,1.7,Normal
211.207.84.36,255.236.255.135,13143,322,TCP,974,0.099245,3.26,298.77,3.28,FTP
124.53.31.54,123.199.39.219,59261,193,ICMP,900,0.046676,5.27,170.78,8.14,FTP
46.64.155.195,17.121.111.220,46502,87,TCP,180,0.052895,26.78,6.72,5.93,FTP
136.6.159.231,205.9.248.192,16582,234,ICMP,221,0.031338,7.69,28.74,9.84,HTTP
205.1.196.141,129.91.157.26,52615,159,TCP,1371,0.061542,11.47,119.53,4.45,FTP
5.102.17.172,239.23.85.7,46802,63,UDP,68,0.003685,16.08,4.23,9.39,HTTP
205.8.40.174,52.170.253.29,30487,222,TCP,1013,0.056281,28.02,36.15,1.06,FTP
57.2.75.104,31.224.110.183,7585,162,ICMP,1151,0.048241,22.94,50.17,4.01,HTTP
156.241.37.122,249.243.142.15,18600,260,UDP,1392,0.08467,14.59,95.41,2.74,Normal
135.97.41.65,182.245.196.53,24523,361,ICMP,991,0.057975,26.07,38.01,1.25,Normal
218.160.115.24,103.161.233.165,19391,128,UDP,1140,0.004743,26.65,42.78,9.42,ICMP
176.34.64.101,250.146.81.183,26266,308,TCP,990,0.053451,4.78,207.11,7.08,ICMP
8.62.245.216,213.134.40.153,10223,295,UDP,801,0.053602,8.96,89.4,9.92,FTP
33.229.209.193,25.178.36.88,27083,143,UDP,1048,0.062917,8.14,128.75,2.94,Normal
55.174.63.44,243.46.152.206,45962,251,ICMP,1151,0.005628,5.07,227.02,9.01,FTP
207.242.181.112,203.150.102.9,60097,382,UDP,1186,0.077568,9.66,122.77,0.19,ICMP
240.110.117.232,74.214.175.29,20388,199,TCP,512,0.022644,11.92,42.95,9.0,DDoS
131.93.156.82,102.36.230.157,8040,319,UDP,945,0.080723,19.65,48.09,0.22,FTP
71.231.31.8,221.105.149.101,11124,178,ICMP,1385,0.0862,15.84,87.44,0.14,HTTP
20.49.70.51,250.55.47.180,54424,277,TCP,1092,0.068336,4.53,241.06,6.42,FTP
150.180.187.35,127.226.82.60,17635,126,ICMP,578,0.067535,28.49,20.29,1.4,ICMP
215.246.184.113,102.131.229.5,18701,425,UDP,943,0.034043,6.09,154.84,2.88,HTTP
132.84.117.227,201.214.65.249,23608,190,ICMP,306,0.059384,16.15,18.95,9.49,HTTP
61.78.103.3,238.178.217.136,11155,111,ICMP,1076,0.050045,27.9,38.57,6.92,FTP
6.105.38.42,110.86.31.18,1144,127,ICMP,1334,0.03181,5.91,225.72,1.01,DDoS
198.98.210.4,147.253.208.66,59373,259,TCP,1049,0.075991,5.03,208.55,2.96,FTP
198.149.123.202,145.202.247.36,3300,412,ICMP,78,0.066,4.87,16.02,6.05,ICMP
159.26.124.48,29.249.40.128,36356,159,TCP,971,0.079803,18.68,51.98,3.96,FTP
232.83.222.38,2.197.233.96,34241,24,UDP,608,0.093777,10.35,58.74,9.19,HTTP
190.180.102.115,20.230.89.74,44216,269,UDP,755,0.060388,1.37,551.09,2.41,DDoS
233.245.52.228,74.137.25.166,6852,332,ICMP,786,0.061325,20.04,39.22,6.0,HTTP
182.24.133.183,204.121.177.150,61364,423,TCP,898,0.076273,10.85,82.76,6.95,DDoS
147.58.79.32,68.185.196.226,63785,298,UDP,1029,0.074308,12.58,81.8,4.82,DDoS
183.133.200.103,121.231.237.174,12118,105,ICMP,512,0.067905,10.64,48.12,8.4,DDoS
228.175.134.179,106.104.178.18,6092,115,ICMP,809,0.091139,8.33,97.12,0.34,DDoS
159.93.34.200,27.172.237.226,2473,375,UDP,600,0.038847,1.85,324.32,5.12,HTTP
108.250.75.221,103.207.131.2,17969,330,UDP,1240,0.027347,8.13,152.52,3.75,Normal
42.159.15.72,165.193.44.62,7321,126,TCP,760,0.079679,25.18,30.18,3.07,Normal
237.148.118.3,117.119.121.166,33414,93,ICMP,555,0.007886,17.17,32.32,2.1,DDoS
152.121.55.246,184.51.100.88,50746,281,UDP,370,0.020485,27.01,13.7,9.99,FTP
84.68.66.133,211.117.68.50,40912,156,UDP,653,0.004785,21.21,30.79,3.67,DDoS
158.218.90.28,202.8.111.129,32851,288,UDP,686,0.045295,11.76,58.33,9.49,Normal
114.254.2.86,194.99.133.226,58252,295,UDP,210,0.088797,12.4,16.94,7.59,ICMP
86.110.42.216,70.95.146.70,17539,371,UDP,295,0.076478,14.41,20.47,8.93,HTTP
186.230.245.6,230.59.168.49,41961,225,ICMP,1365,0.034066,20.99,65.03,4.22,DDoS
23.78.9.244,2.163.116.110,13900,148,UDP,626,0.074411,27.46,22.8,7.47,ICMP
145.158.231.85,224.197.144.210,7758,99,TCP,1181,0.065533,5.85,201.88,6.81,DDoS
210.54.173.7,26.42.122.90,19540,92,TCP,835,0.098744,27.2,30.7,8.18,ICMP
69.173.166.240,44.204.66.89,31558,398,UDP,567,0.044746,23.77,23.85,8.75,Normal
216.16.146.72,10.101.48.113,14384,240,UDP,660,0.051707,14.29,46.19,9.07,HTTP
113.40.31.237,6.91.201.8,43404,384,UDP,1188,0.00132,23.68,50.17,5.95,FTP
238.33.104.67,110.230.76.5,45726,45,TCP,1093,0.039704,4.53,241.28,6.21,Normal
178.112.125.84,42.70.241.25,3143,381,ICMP,307,0.001067,18.49,16.6,7.31,DDoS
98.158.21.95,181.33.239.161,13847,305,TCP,1416,0.035472,24.99,56.66,0.36,ICMP
138.36.136.68,237.27.149.20,2403,99,UDP,132,0.013235,8.32,15.87,9.45,DDoS
17.141.222.32,176.121.250.125,10863,105,ICMP,283,0.0686,20.88,13.55,3.53,HTTP
217.83.91.29,242.138.169.96,2044,122,TCP,296,0.037492,1.54,192.21,7.35,ICMP
103.125.225.88,216.240.166.209,13908,54,ICMP,655,0.010225,4.16,157.45,5.41,FTP
220.204.202.162,116.132.203.40,2019,63,ICMP,445,0.024841,19.78,22.5,6.83,FTP
154.144.74.27,133.28.173.152,18555,31,TCP,700,0.055316,17.44,40.14,4.78,DDoS
65.174.14.107,22.252.84.143,42376,232,UDP,748,0.026855,9.23,81.04,6.25,HTTP
241.192.29.178,56.237.85.200,7787,311,ICMP,303,0.021422,22.13,13.69,0.35,ICMP
18.107.137.217,250.242.100.130,32360,83,UDP,655,0.087015,22.23,29.46,1.88,HTTP
225.19.195.224,120.143.121.235,44503,411,UDP,664,0.0285,29.39,22.59,6.21,HTTP
213.234.180.138,51.133.92.64,20604,362,TCP,1001,0.08677,7.81,128.17,9.76,HTTP
118.206.243.48,149.230.158.77,40583,178,UDP,1384,0.018774,17.52,79.0,7.16,ICMP
18.78.86.159,233.96.9.95,3905,224,UDP,79,0.098753,11.33,6.97,5.77,Normal
37.48.84.108,30.214.138.37,5225,318,ICMP,1011,0.020881,10.03,100.8,2.23,Normal
98.112.147.230,150.121.96.212,61879,105,ICMP,1209,0.033254,21.71,55.69,1.56,Normal
80.230.247.105,126.132.149.199,55364,330,ICMP,408,0.096984,29.93,13.63,4.19,ICMP
202.208.23.219,208.148.119.87,64382,269,UDP,159,0.04327,6.17,25.77,5.02,Normal
20.106.96.130,30.192.116.35,31672,271,UDP,371,0.08209,9.8,37.86,0.88,FTP
102.89.43.194,107.214.227.177,14198,283,TCP,349,0.099699,13.76,25.36,3.54,ICMP
129.250.213.137,103.106.28.232,26059,438,TCP,928,0.085694,29.36,31.61,7.82,HTTP
233.252.174.213,161.204.211.56,49362,94,ICMP,522,0.060424,8.01,65.17,4.42,HTTP
4.153.179.134,62.134.90.120,57852,223,TCP,318,0.051894,25.64,12.4,1.49,HTTP
228.111.204.225,232.8.223.223,40469,303,ICMP,1210,0.014193,7.55,160.26,2.7,DDoS
132.30.162.99,218.155.166.236,47696,200,ICMP,1088,0.058526,2.61,416.86,9.67,Normal
3.27.207.151,41.189.7.133,11995,352,TCP,1382,0.056359,23.19,59.59,7.27,FTP
242.107.80.176,255.221.128.214,19416,70,UDP,1189,0.038867,25.24,47.11,8.33,FTP
132.182.85.132,14.235.174.188,2729,317,TCP,1141,0.03615,7.49,152.34,0.04,DDoS
42.69.134.83,195.6.31.141,14632,79,ICMP,581,0.019104,27.42,21.19,9.09,HTTP
82.94.25.165,208.75.227.76,35553,116,ICMP,1482,0.07521,5.38,275.46,0.94,Normal
67.39.236.199,85.92.48.93,60168,252,ICMP,125,0.003827,10.93,11.44,5.66,HTTP
204.202.201.252,219.138.181.222,60659,366,TCP,377,0.001531,1.83,206.01,2.53,ICMP
3.118.87.232,152.99.133.193,55382,147,UDP,867,0.076694,26.07,33.26,2.25,DDoS
166.240.102.56,83.66.135.203,60285,115,TCP,67,0.085815,22.81,2.94,5.83,FTP
252.116.4.120,231.87.60.218,17823,315,UDP,1427,0.077534,25.51,55.94,5.14,DDoS
109.16.49.205,232.108.175.248,64754,257,UDP,796,0.020635,13.09,60.81,4.37,Normal
250.86.109.117,71.98.73.171,51801,171,ICMP,1153,0.003076,10.39,110.97,6.87,DDoS
235.88.75.90,199.62.78.88,33713,422,TCP,1342,0.099092,28.1,47.76,3.42,ICMP
233.60.143.93,126.231.118.233,13811,316,UDP,398,0.058743,2.54,156.69,8.84,FTP
170.148.222.112,199.240.43.253,26480,319,ICMP,1302,0.073949,17.05,76.36,5.65,ICMP
187.92.180.143,243.160.148.158,6381,128,TCP,321,0.041202,28.04,11.45,4.26,FTP
48.198.10.48,191.40.228.164,54475,68,UDP,977,0.091654,24.89,39.25,1.3,Normal
176.214.7.69,226.57.144.136,42503,54,TCP,1298,0.025731,14.83,87.53,3.44,HTTP
219.232.84.210,173.251.4.75,32371,245,TCP,223,0.0825,20.26,11.01,9.35,FTP
90.62.119.134,255.3.34.249,20826,407,UDP,269,0.065762,0.69,389.86,2.93,FTP
13.172.126.124,237.225.7.247,34197,20,UDP,1051,0.035383,28.06,37.46,5.24,Normal
